Datetime,Username,Text,Clean_Text,Preprocess_Text
2022-06-19 15:47:11+00:00,_iwitikirp,@R_AdelJKT48 Besok senin dul,adeljkt besok senin dul,"['adeljkt', 'besok', 'senin', 'dul']"
2022-06-19 15:47:09+00:00,Jacky75516949,@_arsyasy @infomalang @mukhamad Besok SENIN,arsyasy besok senin,"['arsyasy', 'besok', 'senin']"
2022-06-19 15:47:06+00:00,mooilevenddr,Eh gak ding. Gaada yg lebih bikin seneng di hari Senin kecuali libur sama 2kr✨,eh gak ding gaada yg lebih bikin seneng di hari senin kecuali libur sama kr,"['eh', 'ding', 'tidak ada uang', 'bikin', 'neng', 'senin', 'kecuali', 'libur', 'kr']"
2022-06-19 15:47:04+00:00,uvcul,"@vubyjane haii ka jolda!
jangan tidur larut malam ya, besok hari senin loh harus istirahat sekarang okay!!
selamat tidur dan semoga tidurnya nyenyak.
https://t.co/Ka2kafz3Kc",haii ka joldajangan tidur larut malam ya besok hari senin loh harus istirahat sekarang okayselamat tidur dan semoga tidurnya nyenyak,"['hai', 'kakak', 'joldajangan', 'tidur', 'larut', 'malam', 'iya', 'besok', 'senin', 'loh', 'istirahat', 'okayselamat', 'tidur', 'moga', 'tidur', 'nyenyak']"
2022-06-19 15:47:03+00:00,kageiiyama,"Ayo turu, besok senin",ayo turu besok senin,"['ayo', 'turu', 'besok', 'senin']"
2022-06-19 15:47:02+00:00,LectReg,eh kok besok malem anjay mksd gue besok senin,eh kok besok malem anjay mksd gue besok senin,"['eh', 'besok', 'malam', 'anjay', 'maksud', 'besok', 'senin']"
2022-06-19 15:47:01+00:00,friudey,"@cocturnal Selamat malam kak ocid, ingat besok adalah hari senin! Lebih baik istirahat yang cukup karena besok bisa jadi hari yang berat ! 🤘🏻😙 https://t.co/TzhMl6J1Jo",selamat malam kak ocid ingat besok adalah hari senin lebih baik istirahat yang cukup karena besok bisa jadi hari yang berat,"['selamat', 'malam', 'kak', 'ocid', 'besok', 'senin', 'istirahat', 'besok', 'berat']"
2022-06-19 15:46:59+00:00,mubaroksn,Besok senin tapi tidak ada tanda-tanda akan terlelap cepat malam ini😭,besok senin tapi tidak ada tandatanda akan terlelap cepat malam ini,"['besok', 'senin', 'tandatanda', 'lelap', 'cepat', 'malam']"
2022-06-19 15:46:57+00:00,adefitttt,Besoknya inget senin udah malesssss,besoknya inget senin udah malesssss,"['besok', 'inget', 'senin', 'malesssss']"
2022-06-19 15:46:55+00:00,CMNSelatan,"Listen to the most recent episode of my podcast: Renungan Harian Pria
Senin, 20 Juni 2022
✝️PENGUASA TUNGGAL✝️
📒Lukas 2:7
 https://t.co/f4Rm3eAZRi",listen to the most recent episode of my podcast renungan harian priasenin juni penguasa tunggallukas,"['listen', 'to', 'the', 'recent', 'episode', 'of', 'my', 'podcast', 'renung', 'hari', 'priasenin', 'juni', 'kuasa', 'tunggallukas']"
2022-06-19 15:46:55+00:00,girlsfrdtetawan,"Krn spesnya ayang gue udh end jadi mau tidur dulu, babay moots 🫶 kalian jangn begadang. ingat bsk senin",krn spesnya ayang gue udh end jadi mau tidur dulu babay moots kalian jangn begadang ingat bsk senin,"['spesnya', 'sayang', 'end', 'tidur', 'babay', 'moots', 'jangn', 'begadang', 'besok', 'senin']"
2022-06-19 15:46:52+00:00,feelonelyyy,"@hachi_29mitsu @AREAJULID sabar2 kak, bsk puasa senin kamis🥹",mitsu sabar kak bsk puasa senin kamis,"['mitsu', 'sabar', 'kak', 'besok', 'puasa', 'senin', 'kamis']"
2022-06-19 15:46:52+00:00,eparahma,@pipitET Iyh ayo tidur bsk senin,iyh ayo tidur bsk senin,"['iyh', 'ayo', 'tidur', 'besok', 'senin']"
2022-06-19 15:46:52+00:00,pandajavva,"@_vancoo Inget besok senin, OTin kehectican senin aja",vancoo inget besok senin otin kehectican senin aja,"['vancoo', 'inget', 'besok', 'senin', 'otin', 'kehectican', 'senin']"
2022-06-19 15:46:50+00:00,uvcul,"@milkygrll haii gesca!
jangan tidur larut malam ya, besok hari senin loh harus istirahat sekarang okay!!
selamat tidur dan semoga tidurnya nyenyak.
https://t.co/Ka2kafz3Kc",haii gescajangan tidur larut malam ya besok hari senin loh harus istirahat sekarang okayselamat tidur dan semoga tidurnya nyenyak,"['hai', 'gescajangan', 'tidur', 'larut', 'malam', 'iya', 'besok', 'senin', 'loh', 'istirahat', 'okayselamat', 'tidur', 'moga', 'tidur', 'nyenyak']"
2022-06-19 15:46:49+00:00,friudey,"@exqoisite Selamat malam kak gatha, ingat besok adalah hari senin! Lebih baik istirahat yang cukup karena besok bisa jadi hari yang berat ! 🤘🏻😙 https://t.co/TzhMl6J1Jo",selamat malam kak gatha ingat besok adalah hari senin lebih baik istirahat yang cukup karena besok bisa jadi hari yang berat,"['selamat', 'malam', 'kak', 'gatha', 'besok', 'senin', 'istirahat', 'besok', 'berat']"
2022-06-19 15:46:49+00:00,ungubirukelabu,"besok senin, am. jangan bikin nangis brutal! https://t.co/jTsHY9P0K1",besok senin am jangan bikin nangis brutal,"['besok', 'senin', 'am', 'bikin', 'menang', 'brutal']"
2022-06-19 15:46:48+00:00,ohxibal,@chibihannie IH IYA BESOK SENIN &lt;/33 kamu juga bey semangaaat 🥲🫶🏻,ih iya besok senin lt kamu juga bey semangaaat,"['ih', 'iya', 'besok', 'senin', 'lt', 'bey', 'semangaaat']"
2022-06-19 15:46:41+00:00,minladore,@convomf senin ku minggu,senin ku minggu,"['senin', 'ku', 'minggu']"
2022-06-19 15:46:39+00:00,uvcul,"@jancogk haii ka yowe!
jangan tidur larut malam ya, besok hari senin loh harus istirahat sekarang okay!!
selamat tidur dan semoga tidurnya nyenyak.
https://t.co/Ka2kafz3Kc",haii ka yowejangan tidur larut malam ya besok hari senin loh harus istirahat sekarang okayselamat tidur dan semoga tidurnya nyenyak,"['hai', 'kakak', 'yowejangan', 'tidur', 'larut', 'malam', 'iya', 'besok', 'senin', 'loh', 'istirahat', 'okayselamat', 'tidur', 'moga', 'tidur', 'nyenyak']"
2022-06-19 15:46:39+00:00,blessedmellon,senin esok akan tidak seindah senin kemarin [lsp]🥵👎,senin esok akan tidak seindah senin kemarin lsp,"['senin', 'esok', 'indah', 'senin', 'kemarin', 'lsp']"
2022-06-19 15:46:39+00:00,friudey,"@Taxfi Selamat malam kak narendra, ingat besok adalah hari senin! Lebih baik istirahat yang cukup karena besok bisa jadi hari yang berat ! 🤘🏻😙 https://t.co/TzhMl6J1Jo",selamat malam kak narendra ingat besok adalah hari senin lebih baik istirahat yang cukup karena besok bisa jadi hari yang berat,"['selamat', 'malam', 'kak', 'narendra', 'besok', 'senin', 'istirahat', 'besok', 'berat']"
2022-06-19 15:46:35+00:00,beerlls,@seulgirenev pppp doain besok senin semoga ga gila🤩,pppp doain besok senin semoga ga gila,"['pppp', 'doain', 'besok', 'senin', 'moga', 'ga', 'gila']"
2022-06-19 15:46:31+00:00,uvcul,"@tinjwu haii ka berna!
jangan tidur larut malam ya, besok hari senin loh harus istirahat sekarang okay!!
selamat tidur dan semoga tidurnya nyenyak.
https://t.co/Ka2kafz3Kc",haii ka bernajangan tidur larut malam ya besok hari senin loh harus istirahat sekarang okayselamat tidur dan semoga tidurnya nyenyak,"['hai', 'kakak', 'bernajangan', 'tidur', 'larut', 'malam', 'iya', 'besok', 'senin', 'loh', 'istirahat', 'okayselamat', 'tidur', 'moga', 'tidur', 'nyenyak']"
2022-06-19 15:46:31+00:00,Ilovefruits10,"End of the thread
Banyak kesalahan di translatenya karena cuman modal papago

Habis baca ini langsung semangat, selamat malam senin semuanya, semangat besok 🧡🐯",end of the threadbanyak kesalahan di translatenya karena cuman modal papagohabis baca ini langsung semangat selamat malam senin semuanya semangat besok,"['end', 'of', 'the', 'threadbanyak', 'salah', 'translatenya', 'cuman', 'modal', 'papagohabis', 'baca', 'langsung', 'semangat', 'selamat', 'malam', 'senin', 'semangat', 'besok']"
2022-06-19 15:46:25+00:00,friudey,"@tbrigpoI Selamat malam kak marve, ingat besok adalah hari senin! Lebih baik istirahat yang cukup karena besok bisa jadi hari yang berat ! 🤘🏻😙 https://t.co/TzhMl6J1Jo",selamat malam kak marve ingat besok adalah hari senin lebih baik istirahat yang cukup karena besok bisa jadi hari yang berat,"['selamat', 'malam', 'kak', 'marve', 'besok', 'senin', 'istirahat', 'besok', 'berat']"
2022-06-19 15:46:24+00:00,uvcul,"@epocfh haii ka caces!
jangan tidur larut malam ya, besok hari senin loh harus istirahat sekarang okay!!
selamat tidur dan semoga tidurnya nyenyak.
https://t.co/Ka2kafz3Kc",haii ka cacesjangan tidur larut malam ya besok hari senin loh harus istirahat sekarang okayselamat tidur dan semoga tidurnya nyenyak,"['hai', 'kakak', 'cacesjangan', 'tidur', 'larut', 'malam', 'iya', 'besok', 'senin', 'loh', 'istirahat', 'okayselamat', 'tidur', 'moga', 'tidur', 'nyenyak']"
2022-06-19 15:46:23+00:00,jerapahliarrr,@libr0cubicular bagi playlist menyambut senin dong,bagi playlist menyambut senin dong,"['playlist', 'sambut', 'senin']"
2022-06-19 15:46:21+00:00,idiotlogii,"besok senin , kerasa gak capek nya dari skrg?",besok senin kerasa gak capek nya dari skrg,"['besok', 'senin', 'rasa', 'capek', 'nya']"
2022-06-19 15:46:21+00:00,teriiimakasih,plislahhh bsk udh senin lg aja masaaa,plislahhh bsk udh senin lg aja masaaa,"['plislahhh', 'besok', 'senin', 'masaaa']"
2022-06-19 15:46:15+00:00,uvcul,"@Karfmi haii bylev!
jangan tidur larut malam ya, besok hari senin loh harus istirahat sekarang okay!!
selamat tidur dan semoga tidurnya nyenyak.
https://t.co/Ka2kafz3Kc",haii bylevjangan tidur larut malam ya besok hari senin loh harus istirahat sekarang okayselamat tidur dan semoga tidurnya nyenyak,"['hai', 'bylevjangan', 'tidur', 'larut', 'malam', 'iya', 'besok', 'senin', 'loh', 'istirahat', 'okayselamat', 'tidur', 'moga', 'tidur', 'nyenyak']"
2022-06-19 15:46:13+00:00,ditanurhaliza_,"besok senin, besok uas😉👍🏻",besok senin besok uas,"['besok', 'senin', 'besok', 'uas']"
2022-06-19 15:46:12+00:00,friudey,"@Roeje Selamat malam kak arlen, ingat besok adalah hari senin! Lebih baik istirahat yang cukup karena besok bisa jadi hari yang berat ! 🤘🏻😙 https://t.co/TzhMl6J1Jo",selamat malam kak arlen ingat besok adalah hari senin lebih baik istirahat yang cukup karena besok bisa jadi hari yang berat,"['selamat', 'malam', 'kak', 'arlen', 'besok', 'senin', 'istirahat', 'besok', 'berat']"
2022-06-19 15:46:08+00:00,ciigs,@busifess nder ketinggalan fotonya,nder ketinggalan fotonya,"['nder', 'tinggal', 'foto']"
2022-06-19 15:46:06+00:00,singleonsite,"besok senin, bismillah.",besok senin bismillah,"['besok', 'senin', 'bismillah']"
2022-06-19 15:46:05+00:00,uvcul,"@gislelle haii saphire!
jangan tidur larut malam ya, besok hari senin loh harus istirahat sekarang okay!!
selamat tidur dan semoga tidurnya nyenyak.
https://t.co/Ka2kafz3Kc",haii saphirejangan tidur larut malam ya besok hari senin loh harus istirahat sekarang okayselamat tidur dan semoga tidurnya nyenyak,"['hai', 'saphirejangan', 'tidur', 'larut', 'malam', 'iya', 'besok', 'senin', 'loh', 'istirahat', 'okayselamat', 'tidur', 'moga', 'tidur', 'nyenyak']"
2022-06-19 15:46:01+00:00,PIXIEDUST_NQTFL,"Herannya kalo senin masuk malem, minggunya ngantuk.",herannya kalo senin masuk malem minggunya ngantuk,"['heran', 'senin', 'masuk', 'malam', 'minggu', 'ngantuk']"
2022-06-19 15:45:57+00:00,friudey,"@baleirne Selamat malam kak karel, ingat besok adalah hari senin! Lebih baik istirahat yang cukup karena besok bisa jadi hari yang berat ! 🤘🏻😙 https://t.co/TzhMl6J1Jo",selamat malam kak karel ingat besok adalah hari senin lebih baik istirahat yang cukup karena besok bisa jadi hari yang berat,"['selamat', 'malam', 'kak', 'karel', 'besok', 'senin', 'istirahat', 'besok', 'berat']"
2022-06-19 15:45:57+00:00,anggigiee_anggi,"Pusing dari tadi pagi ga sembuh"". besok senin loh",pusing dari tadi pagi ga sembuh besok senin loh,"['pusing', 'pagi', 'ga', 'sembuh', 'besok', 'senin', 'loh']"
2022-06-19 15:45:50+00:00,Hamdaniuzan,"Jangan lupa, besok senin. Love Monday!",jangan lupa besok senin love monday,"['lupa', 'besok', 'senin', 'love', 'monday']"
2022-06-19 15:45:49+00:00,uvcul,"@htaewon haii kailey!
jangan tidur larut malam ya, besok hari senin loh harus istirahat sekarang okay!!
selamat tidur dan semoga tidurnya nyenyak.
https://t.co/Ka2kafz3Kc",haii kaileyjangan tidur larut malam ya besok hari senin loh harus istirahat sekarang okayselamat tidur dan semoga tidurnya nyenyak,"['hai', 'kaileyjangan', 'tidur', 'larut', 'malam', 'iya', 'besok', 'senin', 'loh', 'istirahat', 'okayselamat', 'tidur', 'moga', 'tidur', 'nyenyak']"
2022-06-19 15:45:49+00:00,xKARINA00,"""Jadi seharusnya sekarang kita main games bareng para daska, cuma karena jam sudah menunjukkan hampir tengah malam dan besok senin, jadi kami memutuskan untuk tidak bermain game. Gapapa kan daska?"" Matanya menatap para daska yg terlihat kecewa. https://t.co/KrrVaKufXD",jadi seharusnya sekarang kita main games bareng para daska cuma karena jam sudah menunjukkan hampir tengah malam dan besok senin jadi kami memutuskan untuk tidak bermain game gapapa kan daska matanya menatap para daska yg terlihat kecewa,"['main', 'games', 'bareng', 'daska', 'jam', 'malam', 'besok', 'senin', 'putus', 'main', 'game', 'gapapa', 'daska', 'mata', 'tatap', 'daska', 'kecewa']"
2022-06-19 15:45:48+00:00,followthefishhh,@smileafterkiss galau besok udah hari senin :(,galau besok udah hari senin,"['galau', 'besok', 'senin']"
2022-06-19 15:45:45+00:00,friudey,"@mevoyeez Selamat malam kak arxos, ingat besok adalah hari senin! Lebih baik istirahat yang cukup karena besok bisa jadi hari yang berat ! 🤘🏻😙 https://t.co/TzhMl6J1Jo",selamat malam kak arxos ingat besok adalah hari senin lebih baik istirahat yang cukup karena besok bisa jadi hari yang berat,"['selamat', 'malam', 'kak', 'arxos', 'besok', 'senin', 'istirahat', 'besok', 'berat']"
2022-06-19 15:45:39+00:00,uvcul,"@kyulkyiung haii ka zhou!
jangan tidur larut malam ya, besok hari senin loh harus istirahat sekarang okay!!
selamat tidur dan semoga tidurnya nyenyak.
https://t.co/Ka2kafz3Kc",haii ka zhoujangan tidur larut malam ya besok hari senin loh harus istirahat sekarang okayselamat tidur dan semoga tidurnya nyenyak,"['hai', 'kakak', 'zhoujangan', 'tidur', 'larut', 'malam', 'iya', 'besok', 'senin', 'loh', 'istirahat', 'okayselamat', 'tidur', 'moga', 'tidur', 'nyenyak']"
2022-06-19 15:45:38+00:00,75O28,Senin tuh libur https://t.co/7LqliMGgft,senin tuh libur,"['senin', 'tuh', 'libur']"
2022-06-19 15:45:38+00:00,taenkyuu,refill energy weekend ini udah penuh. siap menyambut hari senin kembali 😂 semangat yuu tgl 27 udah ijin ambil cuti 3 hari ~,refill energy weekend ini udah penuh siap menyambut hari senin kembali semangat yuu tgl udah ijin ambil cuti hari,"['refill', 'energy', 'weekend', 'penuh', 'sambut', 'senin', 'semangat', 'yuu', 'tanggal', 'ijin', 'ambil', 'cuti']"
2022-06-19 15:45:38+00:00,Panwaslih_LSM,"Ketua dan Anggota Panwaslih Kota Lhokseumawe Melaksanakan Rapat Pleno Mingguan. Senin, (13/06/2022).
https://t.co/JTxx4kTVFW",ketua dan anggota panwaslih kota lhokseumawe melaksanakan rapat pleno mingguan senin,"['ketua', 'anggota', 'panwaslih', 'kota', 'lhokseumawe', 'laksana', 'rapat', 'pleno', 'minggu', 'senin']"
2022-06-19 15:45:33+00:00,dama_dama_rama,Dahlah.... Nyicil nonton ads aja biar bsk senin ga keteteran 🥲,dahlah nyicil nonton ads aja biar bsk senin ga keteteran,"['dah', 'cicil', 'nonton', 'ads', 'biar', 'besok', 'senin', 'ga', 'keteter']"
2022-06-19 15:45:31+00:00,ciigs,@ledejure WKWK DI SPASI iya km jg yh,wkwk di spasi iya km jg yh,"['wkwk', 'spasi', 'iya', 'yh']"
2022-06-19 15:45:29+00:00,uvcul,"@cokbtail haii gideon!
jangan tidur larut malam ya, besok hari senin loh harus istirahat sekarang okay!!
selamat tidur dan semoga tidurnya nyenyak.
https://t.co/Ka2kafz3Kc",haii gideonjangan tidur larut malam ya besok hari senin loh harus istirahat sekarang okayselamat tidur dan semoga tidurnya nyenyak,"['hai', 'gideonjangan', 'tidur', 'larut', 'malam', 'iya', 'besok', 'senin', 'loh', 'istirahat', 'okayselamat', 'tidur', 'moga', 'tidur', 'nyenyak']"
2022-06-19 15:45:25+00:00,urfavyeoja,@pawsomesclub Coyaaaa kesel besok udh senin aja 😡,coyaaaa kesel besok udh senin aja,"['coyaaaa', 'kesel', 'besok', 'senin']"
2022-06-19 15:45:22+00:00,ciigs,@lilupard kalau belum ada ide jangan dipaksaa,kalau belum ada ide jangan dipaksaa,"['ide', 'dipaksaa']"
2022-06-19 15:45:15+00:00,jayhoonlucu,YA ALLAH APASI COWOK SENIN https://t.co/sdYhv2BqDz,ya allah apasi cowok senin,"['iya', 'allah', 'apas', 'cowok', 'senin']"
2022-06-19 15:45:13+00:00,Baterflyinlight,BESOK SENIN??? LIBUR COK,besok senin libur cok,"['besok', 'senin', 'libur', 'cok']"
2022-06-19 15:45:12+00:00,uvcul,"@sbnapan haii jilce!
jangan tidur larut malam ya, besok hari senin loh harus istirahat sekarang okay!!
selamat tidur dan semoga tidurnya nyenyak.
https://t.co/Ka2kafz3Kc",haii jilcejangan tidur larut malam ya besok hari senin loh harus istirahat sekarang okayselamat tidur dan semoga tidurnya nyenyak,"['hai', 'jilcejangan', 'tidur', 'larut', 'malam', 'iya', 'besok', 'senin', 'loh', 'istirahat', 'okayselamat', 'tidur', 'moga', 'tidur', 'nyenyak']"
2022-06-19 15:45:07+00:00,SmgMenfess2,besok udah senin loh ndes :v,besok udah senin loh ndes v,"['besok', 'senin', 'loh', 'ndes', 'v']"
2022-06-19 15:45:03+00:00,uvcul,"@enaak haii upi!
jangan tidur larut malam ya, besok hari senin loh harus istirahat sekarang okay!!
selamat tidur dan semoga tidurnya nyenyak.
https://t.co/Ka2kafz3Kc",haii upijangan tidur larut malam ya besok hari senin loh harus istirahat sekarang okayselamat tidur dan semoga tidurnya nyenyak,"['hai', 'upijangan', 'tidur', 'larut', 'malam', 'iya', 'besok', 'senin', 'loh', 'istirahat', 'okayselamat', 'tidur', 'moga', 'tidur', 'nyenyak']"
2022-06-19 15:45:01+00:00,convomf,"💭 tidur dik, besok senin",tidur dik besok senin,"['tidur', 'dik', 'besok', 'senin']"
2022-06-19 15:44:58+00:00,CoesterAdiya,🔴Besok Sudah Senin Lagi Aja! | Genshin Impact Indonesia https://t.co/dZr9f59eDz via @YouTube,besok sudah senin lagi aja genshin impact indonesia via,"['besok', 'senin', 'genshin', 'impact', 'indonesia', 'via']"
2022-06-19 15:44:55+00:00,ojancokkkk,@cheezeyou senin untuk tidur seharian,senin untuk tidur seharian,"['senin', 'tidur', 'hari']"
2022-06-19 15:44:51+00:00,uvcul,"@brigtara haii ka arik!
jangan tidur larut malam ya, besok hari senin loh harus istirahat sekarang okay!!
selamat tidur dan semoga tidurnya nyenyak.
https://t.co/Ka2kafz3Kc",haii ka arikjangan tidur larut malam ya besok hari senin loh harus istirahat sekarang okayselamat tidur dan semoga tidurnya nyenyak,"['hai', 'kakak', 'arikjangan', 'tidur', 'larut', 'malam', 'iya', 'besok', 'senin', 'loh', 'istirahat', 'okayselamat', 'tidur', 'moga', 'tidur', 'nyenyak']"
2022-06-19 15:44:49+00:00,funnynaura,"Ya Allah, Vany suka kerjaan Vany yang sekarang tapi tetep aja males kalo tau besok hari Senin, ya Allah.",ya allah vany suka kerjaan vany yang sekarang tapi tetep aja males kalo tau besok hari senin ya allah,"['iya', 'allah', 'vany', 'suka', 'kerja', 'vany', 'males', 'besok', 'senin', 'iya', 'allah']"
2022-06-19 15:44:42+00:00,uvcul,"@Chxaeryeong haii luna!
jangan tidur larut malam ya, besok hari senin loh harus istirahat sekarang okay!!
selamat tidur dan semoga tidurnya nyenyak.
https://t.co/Ka2kafz3Kc",haii lunajangan tidur larut malam ya besok hari senin loh harus istirahat sekarang okayselamat tidur dan semoga tidurnya nyenyak,"['hai', 'lunajangan', 'tidur', 'larut', 'malam', 'iya', 'besok', 'senin', 'loh', 'istirahat', 'okayselamat', 'tidur', 'moga', 'tidur', 'nyenyak']"
2022-06-19 15:44:41+00:00,kreseksoy,Wah bangsat memang bsk senin lgi anjg,wah bangsat memang bsk senin lgi anjg,"['bangsat', 'besok', 'senin', 'anjg']"
2022-06-19 15:44:37+00:00,trash___a,SUMPAH KOK BSK DAH SENIN YA,sumpah kok bsk dah senin ya,"['sumpah', 'besok', 'deh', 'senin', 'iya']"
2022-06-19 15:44:34+00:00,agiaX7,@siidodoo Malem senin soalnya,malem senin soalnya,"['malam', 'senin']"
2022-06-19 15:44:33+00:00,rjjjmch,Senin kosong selasa ujian 1 praktikum 1 latihan padus sore 🩴,senin kosong selasa ujian praktikum latihan padus sore,"['senin', 'kosong', 'selasa', 'uji', 'praktikum', 'latih', 'padus', 'sore']"
2022-06-19 15:44:30+00:00,uvcul,"@hfoonie haii wesley!
jangan tidur larut malam ya, besok hari senin loh harus istirahat sekarang okay!!
selamat tidur dan semoga tidurnya nyenyak.
https://t.co/Ka2kafz3Kc",haii wesleyjangan tidur larut malam ya besok hari senin loh harus istirahat sekarang okayselamat tidur dan semoga tidurnya nyenyak,"['hai', 'wesleyjangan', 'tidur', 'larut', 'malam', 'iya', 'besok', 'senin', 'loh', 'istirahat', 'okayselamat', 'tidur', 'moga', 'tidur', 'nyenyak']"
